platform_number,profile_index,juld,level_index,PRES,TEMP,PSAL,PRES_QC,TEMP_QC,PSAL_QC,PRES_ADJUSTED,TEMP_ADJUSTED,PSAL_ADJUSTED
6903138,81,2025-01-11 02:51:29.999999+00:00,183,195.1000061035156,13.692999839782717,0.1739999949932098,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,184,196.0,13.67199993133545,0.1899999976158142,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,185,197.1000061035156,13.657999992370604,0.1800000071525573,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,186,197.8000030517578,13.64799976348877,0.1909999996423721,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,187,198.8999938964844,13.607999801635742,0.1969999969005584,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,188,200.1000061035156,13.595000267028809,0.1850000023841858,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,189,200.8000030517578,13.58199977874756,0.1879999935626983,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,190,202.0,13.557000160217283,0.1860000044107437,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,191,203.1000061035156,13.534000396728516,0.1889999955892563,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,192,203.8999938964844,13.520000457763672,0.1860000044107437,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,193,204.6999969482422,13.494999885559082,0.1870000064373016,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,194,205.8999938964844,13.475000381469728,0.1829999983310699,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,195,207.1000061035156,13.46399974822998,0.1889999955892563,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,196,208.0,13.446000099182127,0.1850000023841858,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,197,208.8999938964844,13.41800022125244,0.1770000010728836,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,198,209.6999969482422,13.401000022888184,0.1850000023841858,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,199,210.6000061035156,13.369999885559082,0.1879999935626983,1,1,4,,,
