platform_number,profile_index,juld,level_index,PRES,TEMP,PSAL,PRES_QC,TEMP_QC,PSAL_QC,PRES_ADJUSTED,TEMP_ADJUSTED,PSAL_ADJUSTED
4903838,33,2025-03-03 14:16:22.999999+00:00,59,938.0,6.663000106811523,34.91400146484375,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,60,963.0999755859376,6.543000221252441,34.9119987487793,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,61,987.7000122070312,6.3979997634887695,34.90800094604492,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,62,1012.7999877929688,6.293000221252441,34.90299987792969,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,63,1038.0,6.184999942779541,34.89799880981445,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,64,1062.5999755859375,6.076000213623047,34.893001556396484,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,65,1087.800048828125,5.8420000076293945,34.87799835205078,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,66,1113.0,5.703000068664551,34.86600112915039,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,67,1138.0,5.607999801635742,34.85900115966797,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,68,1163.0,5.5329999923706055,34.85699844360352,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,69,1188.199951171875,5.4070000648498535,34.85200119018555,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,70,1212.5,5.156000137329102,34.827999114990234,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,71,1237.5999755859375,5.139999866485596,34.84199905395508,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,72,1262.699951171875,5.111999988555908,34.849998474121094,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,73,1287.9000244140625,4.959000110626221,34.847999572753906,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,74,1313.0,4.920000076293945,34.858001708984375,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,75,1337.699951171875,4.820000171661377,34.8489990234375,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,76,1362.5999755859375,4.728000164031982,34.8390007019043,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,77,1388.0,4.683000087738037,34.84299850463867,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,78,1413.0,4.50600004196167,34.83100128173828,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,79,1437.699951171875,4.432000160217285,34.83100128173828,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,80,1462.800048828125,4.297999858856201,34.82500076293945,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,81,1487.699951171875,4.162000179290772,34.81700134277344,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,82,1513.0999755859375,3.997999906539917,34.80099868774414,1,1,1,,,
